sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
199,random10,pl11,stimuli/f00862.png,stimuli/f00189.png,stimuli/f00809.png,stimuli/f02095.png,stimuli/f01112.png,stimuli/f00417.png,stimuli/f01518.png,stimuli/f01344.png,stimuli/f02070.png,stimuli/f01585.png
