sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
191,random10,f15,stimuli/f00325.png,stimuli/f02183.png,stimuli/f01681.png,stimuli/f00758.png,stimuli/f01684.png,stimuli/f00809.png,stimuli/f01588.png,stimuli/f01112.png,stimuli/f00327.png,stimuli/f02095.png
