sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
34,freq_x_low10,b02,stimuli/f01389.png,stimuli/f01594.png,stimuli/f00110.png,stimuli/f01076.png,stimuli/f00850.png,stimuli/f01163.png,stimuli/f01320.png,stimuli/f00841.png,stimuli/f00870.png,stimuli/f01855.png
