sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
24,freq_x_top10,t24,stimuli/f00840.png,stimuli/f00772.png,stimuli/f00398.png,stimuli/f01327.png,stimuli/f01051.png,stimuli/f00284.png,stimuli/f00758.png,stimuli/f00278.png,stimuli/f02335.png,stimuli/f01533.png
