sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
37,freq_x_low10,c10,stimuli/f01315.png,stimuli/f01306.png,stimuli/f00725.png,stimuli/f00133.png,stimuli/f01454.png,stimuli/f00390.png,stimuli/f01926.png,stimuli/f01278.png,stimuli/f00095.png,stimuli/f01250.png
