sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
87,freq_y_top10,ty12,stimuli/f01764.png,stimuli/f01327.png,stimuli/f00544.png,stimuli/f01768.png,stimuli/f00451.png,stimuli/f00758.png,stimuli/f00968.png,stimuli/f00398.png,stimuli/f01441.png,stimuli/f00555.png
