sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
149,dist_top10,v04,stimuli/f01818.png,stimuli/f00269.png,stimuli/f01140.png,stimuli/f00508.png,stimuli/f01967.png,stimuli/f00746.png,stimuli/f00973.png,stimuli/f01137.png,stimuli/f01537.png,stimuli/f01531.png
