sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
90,freq_y_top10,v13,stimuli/f01818.png,stimuli/f01764.png,stimuli/f01140.png,stimuli/f00269.png,stimuli/f01538.png,stimuli/f00239.png,stimuli/f01961.png,stimuli/f00907.png,stimuli/f01537.png,stimuli/f00922.png
