sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
190,random10,f12,stimuli/f01714.png,stimuli/f01008.png,stimuli/f00396.png,stimuli/f01681.png,stimuli/f01051.png,stimuli/f01684.png,stimuli/f00862.png,stimuli/f00863.png,stimuli/f01320.png,stimuli/f01344.png
