sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
126,dist_top10,b11,stimuli/f01062.png,stimuli/f00175.png,stimuli/f00721.png,stimuli/f00178.png,stimuli/f00603.png,stimuli/f00110.png,stimuli/f00219.png,stimuli/f01931.png,stimuli/f00629.png,stimuli/f00611.png
