sequence_ID,sequence_type,Conceptno,stimulus 1,stimulus 2,stimulus 3,stimulus 4,stimulus 5,stimulus 6,stimulus 7,stimulus 8,stimulus 9,stimulus 10
110,freq_y_low10,pl22,stimuli/f00772.png,stimuli/f00071.png,stimuli/f00874.png,stimuli/f01147.png,stimuli/f00870.png,stimuli/f01320.png,stimuli/f01518.png,stimuli/f00613.png,stimuli/f00133.png,stimuli/f01454.png
